geneNames	GSM2674259	GSM2674260	GSM2674261	GSM2674262	GSM2674263	GSM2674264	GSM2674265	GSM2674266
hsa_circ_0049249	8.569137452	7.725355266	9.108846904	8.40712811	8.817777967	9.931427682	10.60536227	9.396133019
hsa_circ_0049271	6.025103842	8.015754499	11.86829143	6.548797062	11.0818776	13.91343276	12.20787178	14.86511696
hsa_circ_0049282	12.28778405	10.26992834	11.47433889	12.55964557	11.682363	12.49477707	12.98788544	12.70564554
hsa_circ_0049335	7.381529001	7.51864047	7.656636783	7.304336604	7.572451168	7.446553073	6.951265917	8.340399314
hsa_circ_0004552	5.353089914	6.879180557	9.164117219	5.812135904	10.76637228	11.88517143	10.48053615	11.31583855
hsa_circ_0049356	6.357523636	8.296335285	11.66155472	7.139534854	9.268976761	13.85014394	12.27719611	14.68540575
hsa_circ_0005360	5.703858945	5.847799965	5.782955961	5.763169536	5.652798737	6.23598333	6.089416319	5.917333589
hsa_circ_0002579	11.13971019	7.782578195	8.837622849	9.622449307	8.79562861	9.984060073	10.62599269	9.805741273
hsa_circ_0049392	6.446022726	6.311719031	6.563648368	6.592900057	6.627966265	6.90687121	7.063040567	7.302052932
hsa_circ_0006877	7.227600422	6.90386242	7.574344795	6.660864281	7.50976224	7.593845898	7.661321262	8.16175362
hsa_circ_0003892	9.829323779	8.970999962	10.4391799	9.228063212	9.922303251	10.83824244	11.59312772	10.85530524
hsa_circ_0049462	7.780119037	8.826642665	8.997704198	8.194441138	8.554342834	8.264581644	7.832286472	7.676827238
hsa_circ_0049487	5.475681155	5.057921891	5.769795209	5.167353415	5.509723948	5.715917733	6.157314343	5.592408825
hsa_circ_0049547	5.23115925	5.430398609	5.527426572	5.39440739	5.136925001	5.715917733	6.461964563	6.263238916
hsa_circ_0000894	12.07758713	9.764868917	10.54447996	11.34620116	10.47281611	11.28357581	11.60142186	11.84509733
hsa_circ_0049586	10.9327672	8.581665287	9.372045315	9.717245242	9.376189734	9.922767813	10.35231758	10.43371415
hsa_circ_0049613	4.483717023	4.744747076	5.07674667	4.810488738	5.019519013	5.743949456	6.483285954	4.584865588
hsa_circ_0049657	6.025103842	6.477732166	7.380447104	6.644734345	6.292291952	5.813739836	5.744790457	5.515648991
hsa_circ_0003935	5.537168306	5.430398609	5.75150088	5.283028609	5.698659877	5.882603621	5.882603621	6.086101984
hsa_circ_0049700	9.370275216	8.705842773	9.15307288	9.007986326	9.517420167	9.864473862	11.28572638	10.0713764
hsa_circ_0004853	7.556972605	6.391215875	7.035468719	7.197815153	7.354786133	7.355061538	6.951265917	6.263238916
hsa_circ_0008950	5.703858945	5.731275243	5.870324955	5.46958932	6.17051874	6.897447829	6.19718499	7.040272048
hsa_circ_0049783	12.95545664	11.67060022	12.44357451	13.19449693	12.01911232	11.95979764	12.54906227	12.30999983
hsa_circ_0049785	7.298047786	6.713364347	7.519623576	7.086450877	7.782168626	8.764347939	8.938655969	8.919324103
hsa_circ_0002259	6.989021325	7.90650515	8.094728996	7.267941991	8.058659526	8.508283598	6.439804088	8.454549713
hsa_circ_0008432	7.25589853	7.681007405	8.159232513	7.123134746	8.082639461	8.741566885	6.666201098	8.004913623
hsa_circ_0049888	7.495842139	7.31003002	7.519623576	7.998581334	8.262821356	9.439632773	8.098188126	10.02574294
hsa_circ_0000907	6.715939862	8.455449033	8.859723885	8.190125357	8.989035059	9.244508663	9.14672366	9.124682606
hsa_circ_0007171	6.100628441	5.962858711	6.1176096	5.933652598	6.082114706	6.091401271	5.882603621	5.449095397
hsa_circ_0003215	8.556140593	8.497096919	8.904253428	8.589879142	8.486702861	9.075725517	9.259077394	8.786264359
hsa_circ_0006590	7.879190437	8.149103796	8.389086583	8.300202162	7.934234219	7.727909482	7.309745883	7.284230826
hsa_circ_0049925	6.73044823	6.757368507	7.29058003	7.071109825	6.89858189	7.216123911	7.64924459	7.175533459
hsa_circ_0007396	8.113082582	7.984231239	8.383562338	8.067929808	7.905001157	7.461722025	7.242861009	6.086101984
hsa_circ_0000909	8.030485823	7.78625909	8.362210747	7.832484279	7.803717115	7.233903755	7.197815153	6.485803353
hsa_circ_0008942	8.851744006	7.788503911	8.304629167	8.350103315	8.058659526	8.557696841	8.877087428	8.282212223
hsa_circ_0004071	6.665312999	7.300909739	7.373938631	7.341226475	7.081133342	7.156698841	7.253241332	6.459405184
hsa_circ_0049965	5.387961733	5.882603621	5.968629647	5.831266387	5.488792544	5.86182234	5.945406088	6.384755912
hsa_circ_0003253	5.598004474	8.494349153	7.445001496	6.161099376	7.92702761	7.935523911	7.179893047	8.306196779
hsa_circ_0049997	16.91016398	14.4411042	15.18054531	16.25833826	15.29625523	15.03632918	16.11657872	14.92207033
hsa_circ_0049998	6.459405184	5.948329559	5.72702564	6.020944116	5.980102726	5.987227342	6.044358873	5.169860383
hsa_circ_0005571	7.084791252	6.598958974	8.06843375	6.566029487	7.296901414	8.297482107	7.175533459	8.218252688
hsa_circ_0050102	10.02703983	9.738933959	10.31132076	11.71145119	9.812325158	10.87900758	10.06860819	12.85178532
hsa_circ_0050119	6.96864822	8.13858354	8.62364701	7.004904567	8.77313389	9.100247439	8.393249453	9.714993958
hsa_circ_0000915	6.169892692	7.53550586	8.141460317	6.559352425	8.133133927	8.439434634	8.255316077	8.470652317
hsa_circ_0005568	11.67125008	10.74661793	14.40583109	11.80788251	13.49110913	14.46576955	14.56292797	12.79225618
hsa_circ_0005706	5.537168306	5.387961733	5.29226227	5.344238646	5.463471653	5.022296235	5.46958932	5.449095397
hsa_circ_0050176	6.604992551	5.816942359	5.560283536	5.997143062	5.509723948	5.226350055	5.216683303	5.449095397
hsa_circ_0008135	6.053212095	6.707336871	7.18361938	6.545904873	6.975829487	7.224589128	7.163633451	7.110466476
hsa_circ_0050205	5.511701667	6.075444655	6.680336842	5.66351221	7.296901414	7.701728465	7.95709268	8.758634266
hsa_circ_0050211	5.202060631	5.404022199	5.417798099	5.372808921	5.250237301	5.049778322	5.262034226	4.83280839
hsa_circ_0004066	5.882603621	6.292291952	6.932933854	6.144625363	6.935882683	8.012266335	8.649474946	6.818561568
hsa_circ_0000918	5.022296235	5.262034226	5.560283536	5.087394421	5.250237301	6.308309677	4.854787993	5.882603621
hsa_circ_0050278	6.100628441	7.24137199	8.404868592	6.265584811	7.976196852	8.38423716	7.871125248	7.223986114
hsa_circ_0008838	7.795217493	10.5164987	11.73333247	8.836242557	11.79258631	12.08025489	10.56307554	10.81207571
hsa_circ_0050334	9.989525263	10.86142496	10.59892333	9.709942603	10.58566526	11.09780476	9.924346206	9.728289822
hsa_circ_0000921	9.144176128	11.80196026	11.31043436	9.958912819	11.21560786	11.5192976	10.51846716	8.598162839
hsa_circ_0050386	9.526434952	7.481534174	8.483557389	7.834065759	9.067514057	9.366250378	8.80291499	10.21063133
hsa_circ_0050395	10.15616006	9.914569587	13.21415758	10.96036284	12.92027113	13.97145921	15.01283449	12.57339533
hsa_circ_0000924	6.329767418	6.84703714	6.701284108	6.581176287	6.813760514	6.547833643	6.075444655	5.882603621
hsa_circ_0050436	6.481773404	8.152910403	7.035468719	6.920705819	6.449122022	6.220347129	6.483285954	6.086101984
hsa_circ_0050439	6.889484343	7.515687127	6.915860114	7.124750868	6.592432931	6.999277204	6.826527992	6.648334392
hsa_circ_0006446	9.17741552	9.414351501	10.26157887	9.288862355	10.39372389	11.8521387	9.762483178	11.42819573
hsa_circ_0008030	8.691301703	9.48544874	9.543632923	8.450689123	8.573286043	8.071788877	7.795217493	7.621124297
hsa_circ_0050461	9.528512008	8.999643192	9.039600098	9.258635841	8.25354444	7.993283112	7.417311509	7.583540803
hsa_circ_0050463	9.22663409	9.60986831	9.868820067	8.986726313	9.196521322	9.714940313	8.899257631	8.218252688
hsa_circ_0050486	8.9021818	7.51864047	7.894429078	8.227307338	7.074793206	6.757368507	7.049830993	7.331462379
hsa_circ_0050490	7.800282822	6.888723618	7.06808914	7.341226475	6.350358232	5.882603621	6.187320152	6.595233422
hsa_circ_0008033	6.563171672	5.948329559	6.009792516	5.982956796	5.58303424	5.457327934	5.387961733	5.515648991
hsa_circ_0050509	6.707336871	9.759365403	9.681125746	8.383832305	9.565932008	9.644754687	9.549540934	8.13858354
hsa_circ_0005325	9.227762462	12.00476853	11.65401988	10.88969285	11.82383926	11.03053671	11.17394934	10.06516149
hsa_circ_0006987	8.659544244	11.75804032	10.98501801	10.48765003	11.09831894	10.24086393	10.72717458	9.356654742
hsa_circ_0050511	10.20655457	10.50630598	9.66622114	9.567715392	9.822767406	8.880439538	9.362693731	9.502704308
hsa_circ_0050512	13.74290132	12.01672069	12.32830632	13.308952	12.14901221	12.30215648	12.64032931	12.03146374
hsa_circ_0050514	9.337618307	12.36842076	12.29947589	11.33378339	12.26363552	11.51014522	11.42714829	10.24829631
hsa_circ_0004956	8.963433338	11.75036611	10.9962958	10.47668129	11.02427285	10.18541549	10.68225254	9.45146539
hsa_circ_0050516	9.192442964	12.30949366	12.17127404	11.15752356	11.99797274	11.39857584	11.33803903	10.04127192
hsa_circ_0050518	8.883211114	11.72229989	11.75509554	10.82296781	11.64062551	11.0315278	11.10695031	9.914896544
hsa_circ_0006211	9.440736076	12.08025489	12.04031058	11.03527054	11.99304837	11.32762191	11.30805364	9.958006545
hsa_circ_0050525	8.515200672	11.20773786	10.49947061	9.836343738	10.53326732	9.832491933	10.27757613	8.797453658
hsa_circ_0050531	8.017669401	8.713595772	8.343872526	7.949999635	8.519015554	8.886072668	8.278441966	8.913632604
hsa_circ_0050532	8.667549386	8.999643192	8.112268185	8.42599585	8.25354444	8.46708946	7.632529154	7.110466476
hsa_circ_0050539	7.625697065	8.642271557	8.354517782	7.785646259	8.20914085	8.880439538	8.032897796	8.431099059
hsa_circ_0050547	14.96753017	13.40261219	14.37615496	14.69342221	14.22030262	14.04824725	14.23536907	14.10847838
hsa_circ_0008813	8.840379476	9.334129987	7.934234219	8.258558438	8.103934975	6.702150344	7.632529154	7.253241332
hsa_circ_0006186	11.63973565	9.35974602	8.953100457	9.842544242	9.001227706	9.376664562	10.10254776	9.800695106
hsa_circ_0006992	16.24605626	14.69342221	15.30917872	16.00919574	15.03632918	14.60052265	14.97754539	15.03632918
hsa_circ_0008354	5.372808921	5.808118256	6.163617226	5.658165418	5.868782747	5.400824377	5.387961733	4.754801343
hsa_circ_0050590	9.989525263	8.808958988	9.324669174	9.803724924	9.656477846	10.16073605	10.39204731	10.36057101
hsa_circ_0003139	5.283028609	5.921802566	5.798430004	4.854787993	5.541046655	5.511701667	4.939503409	4.861006862
hsa_circ_0050745	10.83920252	8.429399994	9.904820328	9.273573322	11.56545837	12.76174566	10.61033131	12.95545664
hsa_circ_0002356	9.079813786	8.502079488	8.458015433	8.58554336	8.473572381	8.037538101	7.804523998	6.322462471
hsa_circ_0006670	6.604992551	7.872280182	7.226396659	6.801687507	7.101302213	6.841544064	6.911372663	7.207303685
hsa_circ_0050834	13.90387581	11.45968693	13.13302151	13.16853477	14.54012416	13.86931655	15.81742555	12.38260671
hsa_circ_0050851	4.999927304	6.958534012	7.981914786	4.985768524	6.668862122	8.377203534	5.63294832	7.331462379
hsa_circ_0050867	9.085966032	8.8666944	12.22513162	9.546770799	12.89649767	13.6545939	14.01864016	11.89666291
hsa_circ_0050873	5.29226227	5.121466694	5.189760825	5.06062623	5.226350055	5.287652827	5.588666298	5.702128003
hsa_circ_0050954	7.816973307	7.326976687	8.12556658	7.692604257	8.407526481	9.125409305	9.806849065	8.94186819
hsa_circ_0051042	8.248512956	6.753195185	7.591977711	7.316832593	7.463511193	8.672640625	9.242723696	7.807344537
hsa_circ_0008719	5.493803826	6.542039579	6.557439004	5.869554057	6.687353112	6.272016423	6.835240547	6.648334392
hsa_circ_0004952	6.309447024	6.537193353	6.259712905	5.933652598	5.868782747	5.457327934	6.075444655	5.204508059
hsa_circ_0000936	11.2772683	10.4537191	10.15291653	9.770867669	9.828530652	11.89633179	12.32830632	10.2840631
hsa_circ_0003859	7.556972605	6.35311837	7.041641495	7.086450877	7.905001157	9.127425995	8.785038441	8.508035945
hsa_circ_0051121	8.305199405	6.628877647	7.455827659	7.446036066	8.25354444	9.490596979	9.271751042	8.786264359
hsa_circ_0051133	5.75317362	5.808118256	6.025103842	5.741423505	6.299178479	6.982262206	7.049830993	6.859126458
hsa_circ_0002945	9.897937531	7.89707937	8.718099189	9.171954586	8.558175348	9.643740567	10.59017616	9.280332068
hsa_circ_0002882	4.558322312	5.933652598	7.358637027	4.854787993	6.040254374	6.702150344	5.824917704	6.086101984
hsa_circ_0003271	6.472664646	6.497826097	7.766932261	6.798450903	6.213072863	6.588221975	5.588666298	6.144625363
hsa_circ_0003079	9.945624363	8.626159433	8.67042925	10.10541538	8.473572381	7.600830131	7.921459465	6.962154375
hsa_circ_0051218	10.06111583	7.50976224	8.491721395	8.308616108	7.296901414	7.410967598	6.339821284	5.328617042
hsa_circ_0051220	7.202720252	6.986534806	7.512480834	7.036842731	7.197815153	8.409649272	8.572220401	7.883778954
hsa_circ_0051245	8.624675348	6.429379751	6.720222196	6.635694726	6.186082291	6.292291952	6.254998112	5.287652827
hsa_circ_0051246	7.197815153	5.586791387	5.328617042	5.609131081	5.334215624	5.400824377	5.511701667	5.027834693
hsa_circ_0051258	15.01283449	15.55902408	16.07506645	15.67878576	15.90563816	15.79926261	16.18807201	14.41400788
hsa_circ_0051260	7.82335697	6.80652884	7.364394164	6.991503565	7.642040047	8.251474777	8.462495678	8.967671934
hsa_circ_0051428	7.007710038	6.991503565	7.519623576	6.738070468	7.463511193	8.546647127	7.704757089	7.865336669
hsa_circ_0008590	4.65454367	5.981530467	6.613765712	5.125346827	5.962858711	7.10327089	5.430398609	6.352014948
hsa_circ_0003312	5.15475281	5.90835389	6.177387396	5.06062623	5.833639959	6.510738657	5.511701667	6.016772361
hsa_circ_0000940	7.434093477	9.23496322	9.890499342	7.60222293	9.607327331	10.27684951	9.114714193	9.472116363
hsa_circ_0051449	5.511701667	8.761026374	9.374968028	6.433558529	9.178349608	9.771177271	8.857101235	9.261944195
hsa_circ_0051454	5.103220135	8.747138584	9.22520355	6.444988146	9.245845939	9.961718655	9.095640012	9.684417074
hsa_circ_0051470	13.09101149	9.1721109	8.924343812	10.24465923	8.87747092	9.531804727	10.4562244	9.750965924
hsa_circ_0008615	10.09052384	7.334817519	7.488329323	7.660652981	7.71251591	8.572220401	9.012969146	8.227608183
hsa_circ_0051488	5.703858945	6.513702138	6.490323632	5.805702285	6.131180717	6.308309677	6.27841949	5.882603621
hsa_circ_0000942	5.744790457	6.091401271	5.997143062	5.869554057	6.120204436	6.658188451	6.2329895	6.205761734
hsa_circ_0008263	8.302917099	7.632529154	8.621130205	7.51322138	8.68955562	9.113168197	9.447079894	9.432929951
hsa_circ_0051527	5.387961733	6.879180557	7.364394164	5.46958932	7.842733047	8.836637061	7.163633451	8.218252688
hsa_circ_0008001	9.817081006	7.844891758	9.165374062	8.815978465	9.210515226	10.19721471	10.53691341	10.97602589
hsa_circ_0002105	7.263840883	8.009994497	8.075136218	7.699127431	7.701295285	8.094728996	7.260022245	7.302052932
hsa_circ_0051637	7.489835019	6.613765712	7.20760873	7.137294867	7.535748842	8.3633064	8.501830768	8.720986837
hsa_circ_0002311	9.479271771	8.67241964	9.757491499	9.742833002	9.766940271	10.64807521	11.29813326	10.58375706
hsa_circ_0051657	6.979406761	6.809747393	7.015745511	6.944693177	6.668862122	7.727909482	7.446553073	6.701284108
hsa_circ_0005188	7.727909482	7.179893047	7.848612848	7.349819831	8.033414123	8.903688733	8.744197726	9.417849114
hsa_circ_0051680	5.328617042	6.373924607	6.648334392	5.365172412	6.738070468	7.559842713	6.483285954	7.480272293
hsa_circ_0003449	14.98699741	14.34247828	15.5018896	15.45566028	15.76007663	15.70705402	16.72911699	15.3259707
hsa_circ_0003146	7.70626902	6.972243322	6.412542539	7.915122812	5.041588524	4.906813053	4.643763141	5.204508059
hsa_circ_0051700	8.252362139	7.878424264	7.864369644	8.725893261	6.333685585	6.091401271	5.933652598	6.352014948
hsa_circ_0051718	8.252362139	6.311719031	6.563648368	7.096039236	6.263238916	7.311733673	7.148460186	7.241967782
hsa_circ_0051732	8.847541727	7.427037376	7.563422338	7.142090588	7.74985862	8.401405999	9.059593599	8.431099059
hsa_circ_0051756	4.625614628	4.479681233	4.797577884	4.777992344	5.226350055	5.049778322	4.696877838	5.949789077
hsa_circ_0051861	5.843880551	5.46653373	5.741423505	6.231790226	6.36081878	7.410967598	6.964322239	6.619279294
hsa_circ_0051899	12.66297392	8.64317395	8.989656014	9.795225348	9.320091746	9.539761529	10.52551923	9.374968028
hsa_circ_0051959	6.405114015	5.592408825	5.741423505	5.66351221	5.917333589	6.4167703	6.329206811	6.878797518
hsa_circ_0052001	7.956911242	7.75821247	6.333126498	5.620172532	7.174285439	7.528197295	7.50480618	8.203034162
hsa_circ_0052011	12.18653937	8.913632604	9.268684421	9.893109443	9.331823066	10.10349061	10.75373772	10.24963008
hsa_circ_0052012	12.39209893	9.115852289	9.433582077	10.13000533	9.415078119	10.2047602	10.89230441	10.35204165
hsa_circ_0052095	5.971506482	9.363720587	9.130646846	7.047787973	9.34463909	9.768905306	8.304058703	8.855447488
hsa_circ_0052130	4.977206073	5.240729811	6.101285272	4.951209522	6.439284656	8.00666767	8.116335578	6.921821752
hsa_circ_0052131	5.971506482	5.962858711	6.84703714	6.440842391	7.147506537	8.661104282	9.129600858	7.979058652
hsa_circ_0052166	11.90256293	8.773546031	9.271021485	9.925181127	9.237056689	9.850379686	10.23623655	9.916810091
hsa_circ_0000958	5.537168306	5.66351221	5.656378742	5.39440739	6.011191189	6.124087961	5.588666298	7.507781859
hsa_circ_0005746	7.936996434	7.65328139	7.94067118	7.731732347	8.187498748	8.148468384	8.278441966	8.291163273
hsa_circ_0052318	6.637054285	7.300909739	10.0714602	7.237194542	11.30395816	12.59649515	10.6739149	12.58826042
hsa_circ_0052320	7.227600422	6.251451877	5.741423505	6.878797518	5.5215498	5.743949456	6.19718499	5.449095397
hsa_circ_0005598	8.087122747	6.80652884	6.547833643	7.187336113	6.848602756	6.841544064	7.013304667	6.016772361
hsa_circ_0052455	7.50182435	7.212784653	7.556493698	7.3247286	7.814171548	8.621130205	9.441773708	8.841559277
hsa_circ_0052490	6.025103842	5.70645147	5.997143062	6.06605447	6.510738657	5.939541312	6.461964563	6.384755912
hsa_circ_0005315	6.016075894	9.102217555	8.236156002	7.0265056	8.378016859	7.892343285	7.917362457	8.25369216
hsa_circ_0005079	9.464542458	6.176764323	7.20760873	8.095058794	8.143374987	7.060002921	7.598040494	7.383150326
hsa_circ_0008847	10.44171055	6.648334392	8.078475812	8.930640182	8.717028222	8.212488543	8.654406495	8.024611332
hsa_circ_0000972	8.552182562	7.701295285	9.46281846	7.954550469	10.1753916	9.919279945	10.28210921	9.738036743
hsa_circ_0007334	9.286265237	9.304347642	10.68513062	9.166080556	11.55062578	10.77653452	11.26550423	11.07485118
hsa_circ_0005085	10.88082584	8.302631556	8.291451094	8.833774462	8.058659526	7.145278902	8.026168673	7.521342401
hsa_circ_0052523	7.161745497	6.85055739	6.3264005	6.428333163	6.583998693	6.391215875	6.483285954	7.159224376
hsa_circ_0006089	8.454292661	8.172106868	7.856804518	7.620895278	7.919226176	7.396590976	8.152751995	7.807344537
hsa_circ_0008768	8.764347939	7.855637123	7.64091108	7.641136944	7.969916804	8.557696841	9.061282448	8.779098444
hsa_circ_0052531	8.735973584	7.778271914	7.146552258	7.115677179	7.409377252	7.582600316	8.040623366	8.042334556
hsa_circ_0000976	7.266771435	7.284230826	7.074793206	7.383960306	5.609131081	5.791120879	6.044358873	4.965709844
hsa_circ_0052612	8.877950143	9.414351501	9.104594528	9.287997168	9.028592323	8.00666767	8.835946609	8.323891923
hsa_circ_0000977	9.005532308	9.744726031	9.366250378	9.249998447	9.305203082	8.288714474	9.095640012	8.9021818
hsa_circ_0002229	5.307142056	6.619279294	7.092740099	5.58303424	7.503812921	8.183317222	7.078133592	7.347330254
hsa_circ_0002914	6.025103842	6.113708574	6.221555949	5.869554057	5.794373952	6.107183331	6.143350305	5.328617042
hsa_circ_0052712	8.904723837	8.809963864	8.616542917	8.606399244	7.659538492	7.190426092	7.260022245	5.287652827
hsa_circ_0008491	9.008774232	8.876128249	8.07212396	9.243170145	6.915860114	6.272016423	6.418879544	6.797640616
hsa_circ_0008261	8.113082582	8.953827991	7.911756811	8.262087268	7.740613168	7.674842924	8.148309487	8.447851443
hsa_circ_0052760	6.833660354	8.223088905	7.092740099	7.417047736	7.139534854	6.611923159	6.860291033	6.840364251
hsa_circ_0005533	7.701295285	9.569437237	7.990449418	8.473699206	8.502949671	7.757795924	8.00666767	6.595233422
hsa_circ_0008083	8.337614711	10.02058712	8.653958868	9.178427422	9.100658102	8.012266335	8.825053022	7.94067118
hsa_circ_0052767	8.768592548	9.929949461	9.099836659	9.336084485	9.438918421	9.176247059	10.03040628	8.889308917
hsa_circ_0000978	7.047787973	9.114632866	9.585663742	8.010519085	9.799481395	9.331753102	8.931102067	8.829122981
hsa_circ_0003287	6.866486277	9.839791752	9.146405465	8.116985299	8.951280016	8.922765416	8.64317395	7.191043295
hsa_circ_0005556	7.133767845	9.560389466	9.678267176	7.991512706	10.51329422	11.51651489	9.71198677	10.71877228
hsa_circ_0052793	7.277272404	6.964683234	6.932933854	6.724491856	7.463511193	7.242563328	6.929978985	7.266771435
hsa_circ_0005952	10.02037008	9.099836659	8.543267303	9.429403368	8.502949671	7.977986142	7.607549569	6.648334392
hsa_circ_0005383	9.689394634	7.330342263	6.965765675	9.413558411	6.299178479	6.187320152	6.588221975	6.878797518
hsa_circ_0052852	9.346233117	7.242563328	6.709061578	9.353281135	6.213072863	6.143350305	6.20942193	6.648334392
hsa_circ_0052858	6.337593138	7.198122211	6.581176287	6.498823484	6.90386242	6.854848286	6.219137296	5.370631183
hsa_circ_0052863	7.164890716	6.228787674	5.58303424	6.986534806	5.29226227	4.596093594	4.894739569	4.927701534
hsa_circ_0052867	12.39543329	12.14684656	11.16329486	12.16769204	10.74787692	9.605650145	9.881350521	10.83728171
hsa_circ_0052877	7.77518811	8.98743709	8.776427727	8.290875395	8.807550985	9.262971915	9.206705212	8.908293948
hsa_circ_0052941	8.670650541	9.528695134	8.73449248	8.873054586	8.165841046	5.912102226	7.740823951	8.849009029
hsa_circ_0052943	8.613092853	8.953827991	8.433317897	8.565452997	8.172731956	7.878615845	8.670207926	9.091431122
hsa_circ_0003828	10.16874843	11.32707801	10.93401212	10.34012648	10.46639351	9.523803798	9.783097913	10.54960265
hsa_circ_0053033	4.977206073	5.041588524	4.738005092	4.888664724	4.703814315	4.933614539	4.854787993	4.894739569
hsa_circ_0004976	10.25332855	8.702816429	8.129596705	9.179283092	7.945434399	7.727909482	6.666201098	7.507781859
hsa_circ_0053063	10.43631947	9.027987906	8.544716769	9.723284886	8.234510362	8.524780235	8.25796946	9.103119626
hsa_circ_0008257	11.01393214	10.94740747	10.7715913	10.05039917	10.03156976	9.82391195	9.812926763	10.16207454
hsa_circ_0053070	11.71145119	10.28886421	10.13826974	10.22595858	9.714993958	9.832491933	9.460580578	9.749028679
hsa_circ_0007914	5.902336222	8.231513471	7.906129299	7.498836346	7.847830258	7.419419962	7.528685686	6.675052156
hsa_circ_0005029	5.805702285	8.828627259	8.708862781	7.649693681	8.870841339	8.546647127	8.001047194	6.384755912
hsa_circ_0004269	5.768968662	8.787081059	8.054256388	7.750696185	8.087122747	7.559842713	7.799675921	7.110466476
hsa_circ_0008911	7.804523998	9.109744841	8.12556658	9.496226418	7.33425887	8.627299998	9.335386754	7.742930092
hsa_circ_0053317	10.19229083	8.695113907	8.884165596	9.324669174	8.422057984	7.292594385	7.638424239	8.71552753
hsa_circ_0007439	10.95900458	9.378697773	9.399541522	10.06330864	9.477691771	10.1203168	8.424028261	7.302052932
hsa_circ_0053343	8.113082582	7.999286296	6.547833643	7.129910325	6.407240356	6.220347129	5.958515308	6.205761734
hsa_circ_0000987	8.553503113	9.926664239	9.518649984	9.461412197	10.84499866	9.925181127	10.10254776	8.967671934
hsa_circ_0003001	7.841750747	7.742509109	8.857781639	8.385855446	8.589293986	8.537454834	8.627414005	9.016368554
hsa_circ_0006790	6.418879544	9.353694653	9.970822583	8.218555427	10.19782902	10.0714602	9.852624522	8.182386346
hsa_circ_0007385	7.92702761	10.29913461	10.89107045	9.234663905	11.17821644	10.73388783	10.5841389	9.738036743
hsa_circ_0053394	7.675945658	9.808961582	10.3642013	8.836242557	10.67689227	10.32206716	10.1126003	9.496226418
hsa_circ_0053422	9.15955196	9.319950671	9.126861606	10.21788003	8.492097082	8.806544427	9.317974178	7.266771435
hsa_circ_0005695	9.480345184	9.557939201	9.45448877	10.21097372	9.15164674	9.223319098	9.808760523	8.636392203
hsa_circ_0053441	8.819575226	9.835554462	9.99990967	9.519755924	9.459428314	8.500586523	9.240787487	8.323891923
hsa_circ_0007337	8.753002377	8.976022421	8.592217394	9.427571369	8.304914314	7.302338589	8.004562557	7.556972605
hsa_circ_0053442	8.078809346	9.995234891	9.814479747	8.981919387	9.253105003	8.311173336	8.911948846	7.905753349
hsa_circ_0053535	7.439038275	7.655966329	5.968629647	8.589879142	5.541046655	5.226350055	5.303721855	5.515648991
hsa_circ_0002408	11.53724796	10.43097349	9.589414056	11.4890004	9.47059205	8.74430286	9.062885026	9.091431122
hsa_circ_0003288	8.475093549	9.97718816	8.718099189	9.665777164	8.914940837	6.744812148	8.047455981	7.141771369
hsa_circ_0053752	9.905102481	9.478892729	8.666551169	11.04601446	8.116660475	6.537193353	7.36958328	6.619279294
hsa_circ_0053786	6.96359998	7.64587194	6.995748924	7.796029142	7.159855069	6.430425581	6.439804088	4.994280455
hsa_circ_0053816	9.415078119	8.337614711	7.194740976	9.833875816	7.220362728	6.391215875	7.163633451	7.507781859
hsa_circ_0053829	10.57925548	9.898835098	8.818377302	11.35703558	8.618379583	6.744812148	8.288281901	7.141771369
hsa_circ_0003195	8.328387201	9.785858471	9.15307288	9.425868143	8.99293377	9.293467942	8.469889588	6.431470653
hsa_circ_0053907	8.026514521	6.020944116	7.533803836	7.720447009	8.197669523	6.391215875	7.063040567	9.993864871
hsa_circ_0053932	6.611923159	5.505760357	6.139518356	6.30603229	6.831682677	7.283073417	6.27841949	8.42126912
hsa_circ_0053936	7.672413939	5.342017318	5.870324955	6.528428911	5.833639959	5.074072408	5.744790457	7.284230826
hsa_circ_0002017	9.468748021	10.76637228	11.77442609	10.59941742	10.83308646	10.1664357	10.54006592	9.258635841
hsa_circ_0002346	9.073886192	11.44579	12.22879942	10.34696203	11.22885529	10.53378441	10.67087608	8.849009029
hsa_circ_0005579	9.721737299	10.47668129	11.18359562	10.85739664	10.78986342	11.12442322	10.46051824	10.40557191
hsa_circ_0002348	10.07359551	11.61835608	12.39543329	11.36536468	11.36338103	10.55746216	10.82545444	9.566407793
hsa_circ_0053958	9.511255308	11.33256019	11.97618313	10.62347997	10.89978052	10.13366195	10.40932292	9.242128216
hsa_circ_0005442	10.44927597	10.94635686	11.78087227	10.63741588	10.72483219	10.03831667	10.1940238	10.01976221
hsa_circ_0007386	10.91690457	12.59649515	13.01802599	11.71398986	12.11296833	11.18901275	11.33378339	9.891923619
hsa_circ_0008966	9.959863794	10.39372389	10.95981969	11.00123111	10.29260737	10.18804589	10.07309337	9.206552602
hsa_circ_0003578	9.42140402	11.14716414	11.39332255	10.17500167	10.57636472	10.21298831	10.08393419	9.103119626
hsa_circ_0053967	11.16531821	10.42449268	11.50813441	10.48896822	10.2348155	8.926661849	10.00938901	10.04771817
hsa_circ_0002938	11.27383108	9.710803658	9.892445502	9.737455893	8.505805154	7.355061538	8.217041096	8.636392203
