geneNames	GSM2690785	GSM2690786	GSM2690787	GSM2690788	GSM2690789	GSM2690790
ABCD1	106.931404	202.553772	130.585098	585.796814	171.41925	446.593811
ABCD2	20.280094	23.662823	23.909946	38.637661	16.980209	42.337639
ABCD3	206.4882185	210.5991315	124.1478045	309.7244615	695.78428	215.785393
ABCD4	13.827336	23.662823	19.31188	48.608669	30.726091	39.606178
ABCE1	30.420139	54.897751	22.990334	22.434771	66.303673	43.703369
ABCF1	3754.58276	2549.90576	3762.13818	5284.63477	3213.30225	3541.33862
ABCF2	32.2637845	59.630316	20.6913015	58.579678	91.3696945	43.020504
ABCF3	1514.5542	1972.53296	1713.23975	2548.83936	1572.69067	1584.24707
ABCG1	1013.08282	1153.79932	872.713074	175.739044	730.95752	170.716278
ABCG2	267.3284985	361.5679475	175.1863445	388.8693695	270.470459	384.453064
ABCG4	210.175507	204.446793	230.822952	497.304077	176.270737	406.98761
ABCG5	18.436449	23.662823	20.231495	52.347797	53.366371	113.355614
ABCG8	2.765467	3.786052	4.598067	4.985505	2.425744	5.462921
ABHD1	9.218225	16.090719	20.231495	33.652157	10.511558	46.43483
ABHD10	148.413406	321.814392	171.04808	317.825928	292.706451	234.905609
ABHD11	2664.988609	2247.968187	5271.22372433333	4373.11862033333	2821.14030933333	5063.672599
ABHD12	37.79472	44.486107	16.55304	76.028946	81.666718	30.046066
ABHD12B	3.68729	3.786052	4.598067	7.478257	3.234325	8.194382
ABHD13	4.609112	3.786052	5.51768	1.246376	4.042907	6.828651
ABHD14A	359.049843	478.9355315	417.96426	1518.0861215	587.838654	532.634804
ABHD14B	5.530934	6.62559	8.27652	16.20289	5.660069	17.754494
ABHD15	105.087753	97.49083	80.92598	95.970963	103.498413	50.532021
ABHD16A	1153.19983	1256.02271	1423.56152	1966.78162	1545.19897	1425.82239
ABHD16B	25.811028	28.395388	35.864922	90.985458	29.917511	83.309547
ABHD2	306.0450515	336.958603	278.6428415	253.6375505	543.366669	199.396622
ABHD3	184.364487	141.976944	119.549736	157.043396	294.323608	77.846626
ABHD4	107.853226	176.051407	136.102783	635.651855	219.125549	527.171875
ABHD5	90.3386	85.6594215	80.9259755	142.7100715	195.272404	122.2328605
ABHD6	277.468536	347.370239	332.900024	184.463669	356.584381	152.961792
ABHD8	303.2795925	296.731812	381.6395485	501.6663975	320.198229	370.7957725
ABI1	1700.76233	1506.84863	2497.66992	1736.20203	1917.14636	1678.48254
ABI2	107.8532255	143.8699685	86.9034615	132.7390595	184.7608375	217.833977
ABI3	407.9064405	401.3214875	639.5911105	511.6374055	255.107422	402.2075805
ABI3BP	1734.86975	1648.82556	1914.63501	1119.24585	961.403198	1813.68982
ABL1	1113.56152	1093.22241	874.552307	1245.12976	819.901489	1040.68652
ABL2	827.796520333333	706.729649666667	1971.34447466667	444.540836333333	430.165276666667	581.345853333333
ABLIM1	1783.726413	1920.9479555	2406.628275	3843.8241115	2185.1910385	3834.2876885
ABLIM2	19.3582705	21.7697985	25.749174	79.1448825	16.575917	46.43483
ABLIM3	79.276726	212.01889	80.92598	17.449266	8.894395	19.120224
ABO	22.123737	35.020977	23.909946	36.144909	27.491766	62.823593
ABP1	1110.79602	2282.04272	114.951668	837.564758	867.607788	476.639862
ABR	52.543877	43.539597	29.427628	33.652157	32.343254	45.069099
ABRA	27.6546725	55.371008	22.5305275	102.826035	46.4934255	132.475838
ABRACL	140.117004	100.330368	72.649452	123.391243	113.201385	111.989883
ABT1	5.530934	7.572104	5.51768	17.449266	7.277232	16.388763
ABTB1	93.104065	174.158386	116.790894	387.622986	162.524857	374.210083
ABTB2	159.475281	340.744659	199.556107	554.63739	595.115845	490.29718
ACAA1	790.923645	1375.283265	1304.0117485	3201.940245	1907.039125	2149.659485
ACAA2	59.918457	87.079193	89.202499	139.594131	51.749207	183.007858
ACACA	294.983183	326.0737105	475.440096	377.0287955	566.411267	372.1615065
ACACB	671.0866965	798.856917	959.15673	3066.7085615	1998.004524	2219.9944775
ACAD10	255.344818	403.214508	331.060822	341.50708	290.280701	401.524719
ACAD11|NPHP3-ACAD11	552.171631	1333.63672	305.311646	120.898491	85.709625	140.670227
ACAD8	80.198555	90.865242	82.765205	135.854996	127.755852	118.818535
ACAD9	7.374579	82.346626	132.424316	140.8405	152.01329	151.596069
ACADL	1716.43335	1880.72119	290.597809	730.376404	1864.58862	617.310059
ACADM	4205.354	6876.4165	3475.21899	4743.70752	11388.8682	7792.85693
ACADS	624.073792	1185.98071	823.053955	1943.10046	487.574554	1586.97864
ACADSB	127.672405	157.121147	93.800564	203.782509	428.952408	189.8365095
ACADVL	9510.44238	8758.08398	12333.8545	9310.42969	5797.52832	12943.0264
ACAN	388.08725	416.465698	1206.53271	160.782532	56.600693	333.23819
ACAP1	44071.4102	37235.8203	60236.5156	42437.8633	21482.3887	35097.9023
ACAP2	194.0436265	259.3445455	223.466049	122.144867	279.3648585	143.4016765
ACAP3	32.263786	62.469852	57.016029	157.043396	23.44886	105.161232
ACAT1	763.2689495	792.231353	161.851955	3133.389708	5102.552735	1526.886473
ACAT2	198.191822	204.4468	241.3985025	456.796852	462.9128115	312.0693665
ACBD3	1050.87756	1835.28857	2087.52222	560.869263	1381.86548	819.438171
ACBD4	309.271423	424.511047	378.880707	167.014404	228.828522	258.123024
ACBD5	644.3538605	872.6849285	748.565299	746.5793245	1605.438211	660.330609
ACBD6	71.902153	175.104889	68.051392	64.811562	136.650253	81.943817
ACBD7	23.045561	37.860519	48.73951	61.072434	64.686508	117.452805
ACCS	995.568237	1737.79773	3762.13818	2184.89746	473.828674	2161.95093
ACCSL	11.983691	13.251181	17.472654	12.463761	10.511558	25.948875
ACD	1688.77869	2272.57764	2810.33838	2400.52051	976.766296	2008.98926
ACE	199.1136495	241.360795	348.9932725	305.985355	86.1139145	250.611511
ACE2	1757.91541	2215.78687	362.327667	659.333008	103.498413	748.420166
ACER1	12.905514	22.716311	22.070721	62.31881	16.171627	51.897751
ACER2	17.9755375	22.2430535	27.588402	36.144908	19.0016615	43.020504
ACER3	1538.52161	2446.73584	1956.01758	6499.85156	1245.21533	5520.28174
ACHE	76.511259	132.5118115	82.7652055	365.1882025	112.392809	242.4171335
ACIN1	786.314514	785.605713	1126.52637	1069.39075	663.845276	884.993225
ACLY	7683.8508365	9066.6472075	10219.2030535	1905.085975	1914.316352	2086.8358465
ACMSD	144.72612	157.121155	94.720177	315.33316	46.089138	187.105042
ACN9	30.42014	34.074467	15.6334275	38.637662	158.4819485	35.5089875
ACO1	315.263275	284.900391	130.585098	658.086609	768.960876	689.693787
ACO2	6284.06348	5663.93359	4621.05713	13125.5869	10002.96	5389.17188
ACOT11	347.0661395	460.9517975	469.002804	3436.259024	1821.7338425	1849.8816095
ACOT12	6.452757	7.572104	7.356907	18.695643	22.640278	24.583145
ACOT13	90.3385995	78.5605705	80.925974	148.941956	116.8400025	96.283985
ACOT2	167.771683	176.051407	123.228188	552.144653	310.495239	363.284241
ACOT2|ACOT1	369.1898805	428.297104	109.43399	922.318329	1104.522155	564.7294925
ACOT4|LOC644189	76.5112655	99.8571145	22.0707215	48.60867	47.7063005	43.703369
ACOT6	2.765467	2.839539	4.598067	4.985505	1.617163	6.828651
ACOT7	786.3145445	671.077667	729.713196	757.796708	346.8814085	757.297424
ACOT8	99.556824	86.132675	73.569069	189.449173	228.019943	118.818535
ACOT9	571.529907	673.917236	1235.96033	533.448975	661.419556	558.583679
ACOX1	491.638636333333	858.487244	607.864430666667	680.105922666667	1023.39447033333	851.305196333333
ACOX2	286.686768	415.519165	423.941772	1038.23132	297.557922	752.517395
ACOX3	369.6508025	324.653946	1053.4170995	530.3330495	310.09095	522.391819
ACOXL	27.654673	34.074467	50.578735	52.347797	33.151836	60.092133
ACP1	1786.030897	1486.4986195	1801.062756	1473.8397705	1850.438388	852.898596
ACP2	620.386505	470.890198	365.5463105	777.7387085	502.1290285	553.120758
ACP5	659.103027	454.326202	183.922668	636.898193	203.762497	512.148865
ACP6|LOC101060704	242.439301	300.991119	319.105835	350.231689	506.980499	219.882568
ACPL2	211.5582425	243.25383	284.620338	130.2463115	194.868103	178.2277985
ACPP	59.303909	62.1543476666667	85.2175073333333	1015.79659266667	629.076306	1799.12203966667
ACPT	34.10743	43.539597	42.302216	103.449219	43.663391	68.286514
ACR	101.400467	133.458328	118.630127	520.985229	117.244293	329.140991
ACRBP	22.123737	18.93026	38.62376	19.942019	13.745883	13.657303
ACRC	2.765467	0.946513	0.919613	2.492752	1.617163	4.097191
ACRV1	76.511261	88.972214	118.630127	178.231796	50.940624	255.391571
ACSBG1	5.530934	11.358155	9.196134	41.130413	11.320139	23.217415
ACSBG2	10.140047	11.358155	7.356907	88.492706	8.085814	53.263481
ACSF2	671.086731	1522.93933	5813.7959	15695.6152	1509.62134	7915.77295
ACSF3	35.029252	64.836135	47.819896	29.289839	45.280556	33.460392
ACSL1	6334.76367	6962.54932	8241.5752	9426.34277	20923.6602	4050.7561
ACSL3	87.573128	106.009445	32.186466	120.898491	443.10257	99.698311
ACSL4	357.667114	355.888855	217.028748	587.043152	926.634216	605.018494
ACSL5	270.093964	334.11908	333.819641	124.637619	359.818695	140.670227
ACSL6	8.757313	10.8848985	13.334394	34.275344	34.768998	35.5089875
ACSM1	106.931404	112.63504	158.173492	213.130325	103.498413	248.562912
ACSM2A	1280.41138	1850.43274	900.301453	873.709656	101.07267	1603.36731
ACSM2B|ACSM2A	5832.37061	10175.0137	6514.54102	8971.41602	559.538269	12534.6729
ACSM3	407.906433	380.9714665	242.7779235	634.4054565	1010.7266535	551.7550355
ACSM4	60.840279	145.762985	93.80056	284.173767	81.666718	208.956726
ACSM5	1079.4541	1140.5481	1269.06641	246.782486	84.092461	228.076965
ACSS1	161.318924	163.746735	554.526855	311.594025	431.78244	188.470779
ACSS2	924.5878915	885.936096	1624.03717	2459.10016	746.3205875	1752.914795
ACSS3	623.151978	708.938171	690.629639	1046.95593	759.257874	573.606689
ACTA1	14.749159	18.93026	18.392267	36.144909	19.405953	68.286514
ACTA2	21668.3574	17714.9355	27563.5703	31735.2305	11455.9805	40345.0391
ACTBL2	5.9918455	7.5721035	7.356907	14.3333255	4.0429065	15.705898
ACTB|LOC644936|POTEF	49329.4844	60646.8711	60235.5938	81625.1719	42510.3555	89453.9688
ACTC1	42.4038335	55.3710075	59.315061	274.825951	40.429069	317.5323025
ACTG2	3578.51465	3281.5603	6966.99072	4201.53418	114.81855	4663.96875
ACTL10	251.657516	306.670197	307.150848	317.825928	241.765823	393.330322
ACTL6A	412.054626	592.51709	176.565765	235.565094	1119.88513	239.002808
ACTL6B	40.5601885	56.790778	54.7169935	185.710045	58.2178565	120.867134
ACTL7A	0.921822	1.893026	0.919613	139.594131	0.808581	146.133148
ACTL7B	35.029251	39.753544	39.543373	77.275322	33.960419	75.115166
ACTL8	116.149628	141.030426	174.726532	439.970795	115.627136	523.074707
ACTL9	85.729485	107.902473	130.585098	191.941925	86.518204	228.076965
ACTN1	1506.2578925	890.195403	3072.888054	1260.7095275	1511.6428805	1248.2775425
ACTN2	11.983691	26.502361	23.909946	39.884037	10.511558	51.897751
ACTN3	21.201916	27.448875	28.508015	57.333302	19.405953	40.971909
ACTN4	5889.523435	6580.15796	9356.6062	14933.45605	6781.167485	14342.2173
ACTR10	98.6349985	119.2606275	101.617279	72.289818	247.0216065	116.0870705
ACTR1B	8168.26855	8376.63965	8295.83203	9061.1543	6962.69385	6959.76172
ACTR2	400.070942	479.408796	558.6651155	147.695576	436.2296525	401.5247115
ACTR3	7410.53027	8207.21387	7470.93896	4059.44702	7281.2749	5472.48145
ACTR3B	205.566406	261.237579	262.089813	426.260651	418.03656	390.598877
ACTR3C	334.621552	518.689087	743.047607	1018.28931	622.607666	617.310059
ACTR5	1482.29041	1787.96289	1974.40991	1074.37622	906.419678	992.885925
ACTR6	9.218225	15.144207	10.115748	19.942019	24.257441	19.120224
ACTR8	10.1400465	14.670951	25.289368	31.782591	29.917509	62.823593
ACTRT1	2.765467	2.839539	3.678453	1.246376	1.617163	4.097191
ACTRT2	9.218225	11.358155	15.633427	41.130413	8.894395	47.80056
ACTRT3	69.136681	59.630314	101.157471	213.130325	271.68335	222.614044
ACVR1	81.1203765	96.544321	33.1060805	54.2173635	136.2459605	64.8721885
ACVR1B	38.2556305	63.889624	28.0482085	69.797064	98.2426335	60.0921325
ACVR1C	11.5227805	10.8848995	10.5755535	13.08695	11.72443	17.0716285
ACVR2A	601.028229	524.8414155	606.0251925	527.217102	678.3997485	604.335632
ACVR2B	367.346237	612.8671265	888.3464965	1047.579179	470.5943455	1102.1443165
ACVRL1	144.265207	142.9234505	245.076954	99.0869065	126.54298	180.9592665
ACY1|ABHD14A-ACY1	989.11545	1588.721985	1599.66748	17636.22265	1341.8407915	7325.09424
ACY3	796.454589	1023.6537195	1685.1914355	1734.332425	67.5165405	842.6555485
ACYP1	494.096832	490.293701	359.568817	213.130325	760.066467	465.71402
ACYP2	73.745796	58.683804	37.704147	113.420227	168.184921	72.383705
ADA	55.770258	90.865244	35.8649215	42.9999785	26.6831845	53.2634815
ADAD1	3.68729	4.732565	3.678453	4.985505	4.851488	9.560112
ADAD2	129.055145	116.421089	280.482086	739.101074	215.082642	650.087646
ADAL	124.9069415	103.6431675	78.626942	227.46365	333.5398025	200.762356
ADAM10	391.774536	436.342468	415.665253	296.637512	633.119202	277.243256
ADAM11	16.592804	25.555849	28.967821	76.652134	19.001662	59.4092675
ADAM12	17.053715	17.037233	18.3922665	26.797087	13.3415925	26.6317405
ADAM15	11309.8398	6232.7876	16562.2363	11400.6025	7125.21875	11577.2959
ADAM17	457.223938	593.463623	371.523804	538.434509	523.960693	549.02356
ADAM18	20.2800935	81.87337	16.093233	27.420275	11.72443	35.5089875
ADAM19	455.38028	631.324158	665.800049	575.825806	287.046387	1033.85779
ADAM2	26.732851	41.646568	46.90028	61.072434	46.089138	113.355614
ADAM20	9.679135	15.144207	13.7942005	16.20289	10.107267	22.53455
ADAM21	11.983691	16.090719	11.954973	29.913029	23.44886	38.240448
ADAM21|ADAM21P1	6.452757	9.46513	12.874587	17.449266	9.702976	20.485954
ADAM22	308.3495895	419.7784845	812.4783805	948.492265	361.0315635	1465.4285845
ADAM23	449.849335	538.565857	576.597595	950.984985	401.056335	964.205566
ADAM28	222.159199333333	467.577369333333	873.019607333333	176.985413	148.239918666667	200.762352
ADAM29	0.921822	2.839539	5.51768	87.24633	5.660069	25.948875
ADAM30	2.765467	3.786052	4.598067	4.985505	3.234325	8.194382
ADAM32	22.123737	20.823284	21.151108	8.724633	14.554464	17.754494
ADAM33	40.560188	41.646568	50.578735	219.362198	60.643601	245.831451
ADAM3A	23.045561	29.341902	35.864922	52.347797	20.214535	71.017975
ADAM5	2.765467	5.679078	6.437294	6.231881	4.851488	12.291573
ADAM7	4.609112	3.786052	7.356907	12.463761	3.234325	8.194382
ADAM8	91.260422	82.346626	84.604431	130.869492	80.858139	102.429771
ADAM9	395.154555	338.851627	392.981447666667	204.405681	307.260908666667	361.008046333333
ADAMDEC1	65.449394	89.918732	72.649452	24.927523	16.171627	36.874718
ADAMTS1	60.840279	30.288414	59.774868	16.20289	47.706299	53.263481
ADAMTS10	67.293037	104.116425	124.147804	234.31871	73.580902	236.271332
ADAMTS12	3.68729	5.679078	6.437294	9.971009	3.234325	12.291573
ADAMTS13	229.9947015	306.6701965	489.234322	738.4778895	312.516693	704.03395
ADAMTS14	638.822953	714.6172565	1359.1885225	1609.071653	531.642235	2422.805419
ADAMTS15	165.467125	141.03043	173.347122	555.2605895	918.1441115	410.401947
ADAMTS16	58.5357245	91.811756	141.620459	238.057846	132.607338	249.92865
ADAMTS17	18.436449	34.0744655	28.0482075	28.043463	29.1089285	40.289043
ADAMTS18	29.9592295	37.8605175	36.7845335	37.391284	14.5544645	62.140728
ADAMTS19	8.296402	7.5721035	13.334394	14.3333255	8.0858135	40.9719085
ADAMTS2	101.093191333333	192.773133333333	158.173497333333	701.294341333333	136.919772333333	727.023718
ADAMTS20	12.905514	14.197694	13.794201	28.666651	12.12872	24.583145
ADAMTS3	15.670981	15.144207	31.266853	9.971009	56.600693	27.314606
ADAMTS4	50.700234	33.127953	54.257187	27.420275	14.554464	40.971909
ADAMTS5	531.430618	286.7934265	533.8355505	282.9273835	428.143814	245.148594
ADAMTS6	43.9402033333333	41.6465696666667	113.112445666667	206.482979333333	129.912067	203.949053333333
ADAMTS7	1.843645	3.786052	3.678453	8.724633	2.425744	5.462921
ADAMTS7|LOC390660	6.452757	6.62559	9.196134	8.724633	6.468651	13.657303
ADAMTS8	11.061869	10.411642	11.03536	27.420275	19.405953	38.240448
ADAMTS9	1106.18689	739.226624	2163.85034	1017.04297	570.049866	1001.08032
ADAMTSL1	11.3691433333333	33.127954	15.0203506666667	153.304273	41.5071763333333	110.624150666667
ADAMTSL2	396.383636	242.307312	754.082947	4695.09912	2376.42065	3585.04199
ADAMTSL3	47.012943	26.502361	19.31188	36.144909	33.151836	31.411797
ADAMTSL4	324.942404	433.50294	497.970624	1020.1589105	239.340078	826.9496605
ADAMTSL5	35.0292525	49.218673	59.315061	168.8839735	49.3234605	115.4042055
ADAP1	107.853226	120.207146	113.112442	309.101288	121.287201	315.483704
ADAP2	677.5394995	1784.650194	2705.962252	437.478027	276.5348205	552.437912
ADAR	570.608093	720.296326	521.420776	459.912811	615.330383	401.524719
ADARB1	240.595657	256.505005	258.411346	103.449219	238.531494	191.20224
ADARB2	20.280094	4.732565	17.472654	82.260826	12.937302	35.508987
ADARB2-AS1	69.136681	32.181438	94.720177	199.420181	59.835022	183.007858
ADAT1	443.3965855	360.6214215	639.1312985	825.1010385	664.653877	553.1207425
ADAT2	153.329801666667	94.0202866666667	259.944045	93.8936696666667	114.818548333333	158.879954
ADAT3	285.764954	297.205048	376.121857	565.854797	284.620636	528.537598
ADC	52.543877	104.116425	37.704147	67.304314	54.17495	46.43483
ADCK1	86.651306	113.581551	128.745865	284.173767	156.864777	226.711227
ADCK2	455.380272	610.027563	632.2342155	331.5360605	473.424389	295.6805915
ADCK3	2163.9781645	2677.684991	4161.7103705	3103.476737	2257.96354	1847.8330825
ADCK4	16.592804	39.753544	30.34724	21.188395	16.980209	23.217415
ADCK5	171.458969	175.104889	354.051147	204.405685	151.204712	229.442688
ADCY1	22.123737	25.555849	23.909946	69.797066	135.841675	31.411797
ADCY10	27.193762	73.828009	45.5208605	49.2318575	23.8531495	71.0179745
ADCY2	25.811028	22.716311	26.668787	51.101421	23.44886	86.041008
ADCY3	1.843645	2.839539	2.75884	4.985505	75.198067	4.097191
ADCY4	271.937622	241.360794	508.546204	754.057556	250.660217	755.24884
ADCY5	23.506471	44.9593635	43.681636	85.3767645	38.407614	99.6983145
ADCY6	2104.52051	1867.46997	2026.82788	2877.88257	2767.77393	2780.62695
ADCY7	286.686768	397.535431	388.99646	220.608582	135.841675	243.099991
ADCY8	33.185608	45.432621	9.196134	14.956514	4.851488	9.560112
ADCY9	453.536621	338.851624	166.450012	229.333206	528.812195	247.197174
ADCYAP1	23.9673825	26.9756195	43.2218285	77.8985105	21.8316975	82.6266825
ADCYAP1R1	12.4446025	18.930259	18.392267	38.014472	14.958755	40.9719085
ADD1	9470.80371	11454.6992	17194.9297	11854.2832	10416.1445	12637.1025
ADD2	30.4201405	46.3791335	40.0031815	83.5072005	40.0247765	82.6266825
ADD3	2787.591125	4210.08948	3858.2379465	4150.432641	4109.210325	3727.7608645
ADGB	7.3745795	10.8848985	11.9549735	14.9565135	13.3415925	25.9488755
ADH1A	25.811028	30.288414	23.909946	275.449127	332.326935	131.110107
ADH1B	222.15921	187.409561	60.694481	6015.01123	14306.2295	7626.23779
ADH1C	3.68729	8.518617	17.472654	922.318359	743.894836	606.384277
ADH4	48.85659	70.041954	91.041725	153.30426	76.006645	203.493805
ADH6	206.949131	322.287651	307.610672	2058.3901985	119.67004	1315.1983055
ADH7	15.2100705	13.7244375	21.1511075	23.6811465	16.980209	40.2890435
ADHFE1	210.175507	226.216599	168.289246	446.202667	488.383148	386.501678
ADI1	1515.476075	1257.915678	1913.2556465	3915.49072	2809.415895	1727.648745
ADIG	0	2.839539	1.839227	3.739129	3.234325	8.194382
ADIPOQ	37.79472	28.395388	42.302216	104.695595	46.089138	68.286514
ADIPOR1	2487.99878	3549.42358	2715.61816	2543.85376	3386.33862	1450.40552
ADIPOR2	425.881958	385.230774	252.893677	271.709991	654.950867	225.34549
ADK	708.88147	689.534668	716.3787995	1263.202241	2530.85962	835.8269065
ADM	0	-0.946513	0	-2.492752	0	1.36573
ADM2	119.529638333333	224.323564333333	145.911987333333	504.782337333333	120.478620666667	544.926401
ADM5	273.7812575	369.1400415	331.52063	1501.883238	298.7708165	1170.43083
ADNP	107.853226	162.800232	147.138138	108.434723	225.594193	143.401672
ADNP2	357.667114	471.363434	354.051147	520.985229	402.673523	583.166809
ADO	61.762104	287.739929	65.292549	62.31881	147.161804	183.007858
ADORA1	47.934765	108.848991	142.54007	413.796875	58.217857	263.585938
ADORA2A	137.351547	150.49556	82.765205	102.202843	155.24762	42.337639
ADORA2A-AS1	34.10743	70.041954	41.382603	90.985458	25.066021	87.406738
ADORA2B	1.843645	1.893026	1.839227	1.246376	2.425744	-1.36573
ADORA3	511.6114505	433.5029145	1434.5968915	215.6230775	172.6321185	227.3940885
ADPGK	1310.83154	1231.41333	2355.12988	938.52124	913.696899	820.803894
ADPRH	123.524207	156.6478845	255.192707	97.8405315	146.7575185	89.45533
ADPRHL1	56.231167	101.276886	91.961334	218.115829	95.412598	296.363464
ADPRHL2	1727.49524	1489.8114	2578.59595	1174.0863	742.27771	813.97522
ADPRM	26.732851	24.609337	15.633427	19.942019	94.604019	10.925842
ADRA1A	50.7002335	15.6174635	26.208981	40.507225	9.7029765	35.5089875
ADRA1B	225.84649	206.339821	664.880446	363.9418385	110.775644	281.340435
ADRA1D	13.827336	20.823284	21.151108	28.666651	19.405953	32.777527
ADRA2A	0.921822	0.946513	-0.919613	0	1.617163	0
ADRA2B	39.638363	48.27216	34.945309	53.594173	44.471973	46.43483
