id	GSM2674263_con	GSM2674264_con	GSM2674265_con	GSM2674266_con	GSM2674259_treat	GSM2674260_treat	GSM2674261_treat	GSM2674262_treat
hsa_circ_0053816	7.192856625	6.390572125	7.1938405625	7.55197425	9.475318125	8.28081025	7.127030875	9.8269315
hsa_circ_0053829	8.567471875	6.765842125	8.3164006875	7.175804375	10.645235375	9.8298245625	8.765994	11.3184635
hsa_circ_0003195	8.94019275	9.311846375	8.4986935	6.4860225	8.391272875	9.714473	9.1062454375	9.4229015
hsa_circ_0053907	8.162345625	6.390572125	7.09082675	10.028777875	8.08701675	5.977425625	7.4875271875	7.733881875
hsa_circ_0053932	6.805303625	7.309691375	6.272563	8.4712785	6.662219625	5.465743875	6.085011125	6.3194080625
hsa_circ_0053936	5.798781875	5.0772313125	5.744235375	7.322086125	7.735145625	5.300387125	5.817746125	6.543715625
hsa_circ_0002017	10.78995325	10.1878135	10.58725375	9.30246375	9.52818725	10.680490875	11.705718625	10.6008763125
hsa_circ_0002346	11.189541125	10.574118125	10.72182	8.893912625	9.1282286875	11.376581375	12.171044125	10.34445375
hsa_circ_0005579	10.746629125	11.183649625	10.501657625	10.434846125	9.787161625	10.39372075	11.101456	10.8532715625
hsa_circ_0002348	11.32064325	10.595834625	10.877994375	9.60514575	10.1405829375	11.545777375	12.33971775	11.3278115
hsa_circ_0053958	10.86377	10.1476509375	10.451702625	9.284794125	9.577999875	11.258099625	11.914509	10.6227071875
hsa_circ_0005442	10.6834083125	10.0557735	10.22198675	10.056735625	10.524599375	10.86377	11.710771375	10.6398125
hsa_circ_0007386	12.047312625	11.238085	11.38646075	9.924629375	10.9957195	12.528856625	13.042164	11.6727489375
hsa_circ_0008966	10.252574125	10.211286625	10.110351875	9.2499664375	10.0257869375	10.313916125	10.884418875	10.99919275
hsa_circ_0003578	10.532200375	10.235732	10.1191285625	9.149224875	9.483918875	11.067406	11.331602	10.1802560625
hsa_circ_0053967	10.194961375	8.95021775	10.0432745	10.082276	11.258099625	10.343941875	11.451668	10.48209175
hsa_circ_0002938	8.46063025	7.3743215	8.240216375	8.67718325	11.362462625	9.63209475	9.846818625	9.736234875
hsa_circ_0006422	9.720586625	8.961678625	9.713997375	9.8907121875	10.784689875	9.645481	10.76500775	9.783109625
hsa_circ_0054021	10.325839125	8.9992630625	10.1886391875	10.2050625	11.407515625	10.472022375	11.588079875	10.6008763125
hsa_circ_0054033	8.5570763125	7.990103875	8.012522375	9.142652375	10.5120785	8.680426625	8.280321875	10.386778
hsa_circ_0054046	7.521444125	6.3605635	6.885406375	5.69586025	7.93152725	8.193958625	7.9250671875	7.790652625
hsa_circ_0054086	8.9350638125	9.4102098125	8.8238854375	8.113426125	8.5926995	9.2215225	9.23240525	9.156466125
hsa_circ_0054118	6.174310375	6.04215775	6.163805625	6.0427625	7.500790125	7.149960125	6.218495	7.458272
hsa_circ_0000993	8.959033125	8.3053589375	9.174084625	7.2767614375	8.8229965	8.819792125	7.349131125	9.047012
hsa_circ_0054134	5.9241436875	6.70732925	6.04215775	5.220671125	8.6351105	6.8056205	5.860262625	8.829196875
hsa_circ_0054144	8.31873075	8.16628325	6.8065765	6.563729375	8.7451471875	8.0698136875	8.6313305	8.70642025
hsa_circ_0054205	8.342271	7.398418625	8.269176375	8.0111611875	8.678433875	7.838070875	7.94375625	7.804643875
hsa_circ_0007697	8.1900286875	6.999447125	7.5384356875	8.0111611875	10.22198675	7.701940875	7.49168825	9.093616875
hsa_circ_0054211	10.707445	10.350085375	10.449756	11.15889725	9.650122125	10.227383	10.341006875	9.70880475
hsa_circ_0000994	12.3877715	9.2087523125	11.0008961875	8.13513275	7.46814475	8.90777825	10.710717375	8.6416993125
hsa_circ_0054241	8.637591	6.82326075	7.530948125	7.322086125	10.0489678125	8.4675149375	7.5219619375	9.894088125
hsa_circ_0054243	6.989984625	6.899956875	7.166433375	7.3052709375	8.7675794375	7.705087375	6.60229	8.4461745
hsa_circ_0054248	7.220556125	6.5994665	6.5994665	6.940116375	8.8720735625	8.12352525	6.5516365	8.951352375
hsa_circ_0054254	6.28696	9.153802	6.9527604375	8.54244775	7.5946495625	5.874561375	6.39867525	7.2572535
hsa_circ_0054263	7.6799785625	8.179357875	7.958188375	7.841893375	7.7545405	8.3225875	7.8497345625	7.788544
hsa_circ_0003990	9.6153591875	9.466051375	9.10345975	9.037985	6.530252625	9.672907375	9.33058375	7.866401625
hsa_circ_0054302	7.858538875	7.810546875	7.907690125	7.441111125	8.622439125	8.686837125	8.317031125	8.7451471875
hsa_circ_0054309	6.444663	6.3605635	6.5994665	6.377159375	6.552329625	6.789462625	6.787994625	6.72687175
hsa_circ_0054318	9.08352875	12.500689125	10.354431125	12.524691875	6.30494425	6.59523175	9.345530875	6.919085875
hsa_circ_0054404	8.1107175	6.5994665	7.7295680625	6.377159375	11.669570625	9.617455875	8.295381125	11.9708599375
hsa_circ_0054406	11.927479375	12.69066875	11.230111125	9.875553625	8.107608	12.203852625	11.549371	9.834512625
hsa_circ_0005542	10.77016375	10.060832	9.854290625	9.931603375	7.427772875	11.295494125	10.522314875	9.05190975
hsa_circ_0000997	11.593571125	10.50969025	10.74291675	10.500357875	8.5537985	11.869706875	11.02296025	10.1618371875
hsa_circ_0008979	7.31044775	7.87889625	8.02622525	8.113426125	10.156999	7.650788125	7.4178318125	9.399755875
hsa_circ_0003478	11.599226375	12.77631625	13.6611648125	10.5576511875	8.4784964375	8.2287394375	11.584380125	8.7205251875
hsa_circ_0054493	6.8909329375	5.9024944375	6.644968375	7.242752125	10.023676	6.861403625	6.4857685	8.8997306875
hsa_circ_0003959	6.57638175	7.309691375	7.0006381875	5.630902875	6.256469375	7.833816875	7.6405011875	7.181106375
hsa_circ_0001006	10.14124575	10.25762675	9.9762478125	7.538049	8.841374875	10.951992	10.602959875	9.639202875
hsa_circ_0005045	8.47571875	8.4754574375	8.3279198125	7.227912125	9.27512225	9.351912375	8.8297841875	8.846074875
hsa_circ_0054598	4.97603575	5.233458375	5.172530375	4.9309645	7.28167	5.083565	4.754253875	6.27787
hsa_circ_0054622	4.863709875	5.0772313125	5.093011875	4.99663625	6.4342813125	5.237366125	5.322172125	5.59514875
hsa_circ_0054656	7.20300925	7.72849775	8.182372625	7.8294909375	9.500475875	6.6153695	8.0396379375	7.99470725
hsa_circ_0054672	10.150765875	9.517149375	8.9907940625	8.947791875	10.0639899375	10.85262725	10.337361625	11.99086125
hsa_circ_0004435	11.6906825	11.000187625	10.562562875	11.25699525	9.3495456875	12.6785155	12.119090125	10.877994375
hsa_circ_0001009	10.883051875	10.4895075	9.932736875	10.652528625	8.2510015	11.771264	11.104899375	10.05049275
hsa_circ_0054685	7.90007975	8.392187625	7.4961495625	7.175804375	7.97697475	8.5786285	8.007335	8.43233025
hsa_circ_0006110	8.801140875	9.7060278125	9.6459035	9.0777465	9.00162525	8.6031663125	8.6228136875	8.42905225
hsa_circ_0054843	5.421172875	4.925032875	4.99663625	5.38846975	6.944719	6.291563	5.374170875	7.22489025
hsa_circ_0006729	8.85275375	8.4817885	8.355861125	7.21058525	8.453425125	9.04483575	7.990018625	9.438163
hsa_circ_0054853	10.8666505	11.653321125	12.115660375	11.496909625	12.356183875	10.7866555625	10.86377	11.733064125
hsa_circ_0002607	8.67473425	7.5503058125	8.56620525	8.092325625	9.284794125	9.924629375	9.25194125	10.121418375
hsa_circ_0005050	8.4381909375	7.241524125	8.4721008125	7.07561575	8.6491555	9.663251	9.36018875	9.9897499375
hsa_circ_0054877	9.513568	8.697905	9.6612135	9.15506025	10.950403625	10.628483125	9.23240525	11.0864265
hsa_circ_0006033	8.750272375	8.8600174375	9.279162375	9.6564555	10.32524225	9.227883	8.467799125	10.0533711875
hsa_circ_0001016	12.409834875	12.012825125	11.495134125	9.975567875	9.602284	12.12265775	12.1106635625	11.878123125
hsa_circ_0001017	13.10719775	12.2329295	11.9008925	11.116261875	11.677071375	13.238328375	13.024582375	13.479711125
hsa_circ_0054908	7.923965625	8.1336525	7.5440765	7.5868965	8.7675794375	8.59365225	7.75917325	8.11982825
hsa_circ_0005552	9.180487375	8.143434625	8.280321875	8.37343775	8.3385755625	9.884847625	8.8405458125	8.107608
hsa_circ_0007387	9.43923375	9.847393375	8.9398300625	9.8129471875	8.0774441875	9.696716375	9.26111175	8.622112875
hsa_circ_0003497	9.66261725	10.340094125	10.85262725	9.904963375	8.5767463125	9.34710325	9.9098405	8.9484458125
hsa_circ_0001020	10.0006874375	10.192012	9.567791125	8.650379	8.03985375	8.540735625	9.702897875	7.726625
hsa_circ_0001021	4.863709875	4.837322125	4.754253875	5.942823	7.68008925	5.3861676875	4.968747625	6.5998589375
hsa_circ_0006037	8.931318	9.309465375	8.66201475	7.07561575	11.104899375	10.09601725	9.4843128125	9.3101595
hsa_circ_0054970	7.449303875	7.66422175	7.0006381875	6.785290375	9.290595875	7.5838805	7.820907	7.6041133125
hsa_circ_0054971	10.7734245	11.56887925	10.3191128125	11.895641	8.80228625	8.777546625	10.006384375	8.4077006875
hsa_circ_0008529	8.62230625	8.127178625	7.3052709375	7.917407375	9.7930845	10.686383125	10.9918925	11.122515875
hsa_circ_0007961	6.693009625	5.755932375	6.4646855	5.841199	9.37422075	7.260037	6.366855125	8.7319081875
hsa_circ_0055002	5.709699875	5.55911525	6.377159375	5.9768865	7.442052125	7.518278625	5.6199955	6.023899875
hsa_circ_0055004	7.304889125	7.678499625	7.0752738125	8.319581375	8.29510775	7.118052875	7.580543	7.78108325
hsa_circ_0055033	7.534500375	7.387686	7.471767125	7.373855	7.409484625	7.954011125	8.282358875	7.7484103125
hsa_circ_0055038	6.95615925	6.1490945	5.841866375	5.350009375	7.639711125	7.926446125	6.964166125	7.4677564375
hsa_circ_0001025	8.843951375	9.188287875	8.1727261875	8.43393775	8.127360625	9.153647	8.8194661875	8.8238854375
hsa_circ_0055054	7.5157655625	7.02163625	6.96042575	6.82488525	9.1282286875	8.249864125	7.95725725	8.79266225
hsa_circ_0055095	7.6752649375	7.061602625	7.0752738125	6.438572875	10.248618625	9.377861	8.879353375	9.442405375
hsa_circ_0055116	6.39867525	5.605992125	5.60738475	5.45552775	8.95021775	6.913688375	6.52828775	7.910857875
hsa_circ_0055148	5.34862525	4.925032875	4.925032875	5.055471625	8.2210195625	6.38452275	5.350009375	8.1941618125
hsa_circ_0055151	9.279162375	6.899956875	8.050618375	8.719342375	8.93749075	9.5639759375	9.176760875	9.6237365
hsa_circ_0055161	4.97603575	4.804653875	5.122697125	5.8048270625	5.237366125	5.145464	5.10093875	4.8355520625
hsa_circ_0009043	13.510121125	12.203852625	12.012825125	11.60471025	9.421535	13.510121125	13.32796	11.906806375
hsa_circ_0001030	13.772316125	12.539982375	12.370164	12.509046	9.609712875	13.581543	13.71264175	12.4426905
hsa_circ_0004699	8.761050625	8.917081875	9.553487875	8.873682	7.53087525	8.4986185	8.295381125	7.413709125
hsa_circ_0055199	8.100906625	8.9391028125	9.191137125	9.1924365	6.977595	6.982803125	7.62454275	6.8920431875
hsa_circ_0055201	6.20382	6.272563	7.014147625	5.875558375	5.757048375	6.273297	5.8486155	5.603015
hsa_circ_0055251	6.473897875	7.14667025	7.327841125	7.441111125	8.282358875	6.562128875	6.388590125	7.36497875
hsa_circ_0055323	7.09289975	7.64704075	8.132953125	8.262905375	8.211916	6.403411375	6.8056205	6.967654375
hsa_circ_0055339	5.510388125	5.704788375	5.782313	5.122697125	7.8770893125	5.519450625	5.422323625	5.809394375
hsa_circ_0008440	5.941749625	5.755932375	5.693257375	5.090105625	5.300387125	4.927277875	6.218495	5.655946
hsa_circ_0055371	7.248971	7.33828875	6.54406475	8.3411338125	5.9436423125	7.9297325625	6.8480415	6.82326075
hsa_circ_0055377	6.73118475	6.789462625	7.419476125	7.373855	7.84943175	7.35431475	6.891125125	7.739482
hsa_circ_0004964	9.612477125	8.386464	9.1809510625	8.9677123125	8.8916255	10.827155125	10.115920375	8.8818104375
hsa_circ_0004726	7.7756780625	7.572175125	7.637408875	8.0571414375	6.02564675	7.9385088125	8.153686125	6.509739625
hsa_circ_0055412	9.33773675	10.78329175	7.990103875	10.64329775	5.358128375	5.3675705	7.564945875	5.165331375
hsa_circ_0055415	5.941749625	4.86908875	5.220671125	5.519450625	8.656795	7.143731375	6.028602	9.0370111875
hsa_circ_0055451	9.2488376875	9.599085625	8.5570763125	9.174992625	11.97593	9.03748675	9.5177375	11.70784
hsa_circ_0055521	6.874769375	6.63091825	6.8480415	7.406297	8.562431125	6.802982875	7.026286	7.59829975
hsa_circ_0055548	6.53386475	6.750271875	6.259239	7.110173625	6.6193355	6.411859625	7.0071460625	6.797066875
hsa_circ_0055588	8.9734525	8.467799125	9.421106375	8.555288375	8.029456375	9.4471565	8.245942	8.070364125
hsa_circ_0055605	9.113166875	8.815796	8.66864125	8.9918165625	10.573693875	9.9038701875	8.9824419375	9.664609875
hsa_circ_0007532	5.80812675	6.6440951875	6.9527604375	6.0089925	7.58134325	6.10663825	6.028602	6.273297
hsa_circ_0055734	9.728968375	9.9568481875	9.783109625	10.110351875	10.406445625	9.973857	9.61311425	11.09987975
hsa_circ_0001053	8.953991	8.972786625	8.5842985	9.6012420625	9.086378875	9.980970875	8.9907940625	9.119025
hsa_circ_0001055	6.73118475	6.77903725	6.25124325	6.91431725	7.92664575	6.8741745	6.450145875	7.2572535
hsa_circ_0055864	8.7720834375	7.6097425	7.7460045	10.44276225	9.07716575	7.26890625	8.360099	7.92664575
hsa_circ_0003160	5.448929625	5.955791	5.67142425	6.40394725	5.3293856875	5.641874125	6.06547975	5.92532975
hsa_circ_0055904	7.439333625	7.250345125	6.4860225	8.0290643125	7.53087525	8.71476775	8.2060366875	7.067129875
hsa_circ_0004814	4.81420675	4.962912	5.051506125	5.319812875	5.8587829375	5.80721775	5.006700875	5.609384875
hsa_circ_0055940	7.074931875	7.45985775	6.41084725	7.7745786875	7.243494625	6.99373875	6.5516365	6.634661625
hsa_circ_0055945	8.715997125	8.96692175	8.2736394375	10.292297625	7.3502895	8.343874	7.83125825	7.3217835
hsa_circ_0004029	8.3055985	8.567471875	8.2872195	9.578896625	6.99708825	8.02622525	7.564945875	6.94322925
hsa_circ_0055954	6.703573375	6.548127625	7.6147605	7.424965125	7.812821125	5.830787625	5.944461625	6.5787721875
hsa_circ_0008348	8.26324225	8.448459	7.5842645	7.373855	8.2872195	8.130249875	8.18169075	7.4677564375
hsa_circ_0009020	9.308388875	8.381391375	8.9654918125	9.550866125	7.67061725	9.52957125	9.24031925	8.864661875
hsa_circ_0002076	11.324740375	9.950436375	10.549638	10.768281	9.875553625	12.994445375	11.47488425	11.51513675
hsa_circ_0008953	11.63037425	10.304374875	10.86200975	10.607650625	10.27810175	12.71567675	11.749295375	11.793055125
hsa_circ_0056042	4.839836375	5.37663575	5.438980625	5.59102225	4.695745875	4.86750675	4.83857925	4.9090875
hsa_circ_0056048	6.42571775	6.63091825	6.1490945	6.785290375	9.2494208125	7.853672125	7.46814475	9.189902375
hsa_circ_0056135	5.34862525	5.260651625	5.145464	4.99663625	5.16653975	5.0098793125	5.374170875	5.46905175
hsa_circ_0056139	8.59341925	8.495702	9.47501475	8.893912625	7.4921510625	7.43910725	8.42481525	7.352880875
hsa_circ_0056146	6.883721875	7.9166615	7.76748225	8.404570125	7.122391625	6.377159375	6.6587743125	7.644967125
hsa_circ_0008827	8.7720834375	7.601757375	8.12885275	8.536695625	8.601751625	8.775616875	8.1681175	10.18664625
hsa_circ_0002397	9.631837625	10.5800555625	8.336710375	9.9954095	12.39347225	9.566083	9.3359565	11.981104625
hsa_circ_0056247	8.51062525	7.84353025	8.3641475	8.092325625	5.519450625	8.2156445	7.90922675	7.2572535
hsa_circ_0056264	9.760994875	9.517149375	10.0703689375	8.174010125	6.5744871875	7.547899875	7.14529625	6.952092375
hsa_circ_0056285	9.131295	10.67831575	9.1003465	9.7930845	6.4736515	6.6214375	7.629021625	6.220820375
hsa_circ_0056310	9.7131779375	8.9282675625	9.1688101875	9.63307125	9.804536875	10.080132625	10.033257	10.42718825
hsa_circ_0002374	6.963644125	6.272563	6.450145875	6.40394725	8.636989125	7.236239375	7.140134875	8.463448
hsa_circ_0007052	11.15889725	10.403070625	10.33091925	10.664332	9.049124625	12.1094845	12.148964125	9.94227475
hsa_circ_0003789	7.40853475	7.678499625	6.91193075	5.942823	7.37062825	8.0314741875	7.4752885	6.964166125
hsa_circ_0003192	7.967278375	6.989447125	6.942067125	7.242752125	10.75761175	8.831382375	7.736429125	11.17713875
hsa_circ_0004645	7.248971	7.443883875	7.9042620625	7.94375625	7.656059125	7.6151008125	7.55653525	7.1303150625
hsa_circ_0056390	9.0654689375	9.005283625	9.450917	9.586792375	10.797150625	9.43923375	8.921493375	8.7396309375
hsa_circ_0008298	8.624531875	8.8921845625	8.193476625	7.227912125	8.450005	8.6239485625	8.864661875	8.3711303125
hsa_circ_0056433	6.325370125	6.1890275	5.60738475	5.122697125	6.036988	6.922835625	6.703573375	6.180627375
hsa_circ_0056439	8.11718275	8.36827225	8.02622525	7.90295425	7.462620875	8.12352525	8.4818890625	7.3047356875
hsa_circ_0056472	4.863709875	4.71063025	5.438980625	5.319812875	4.87133375	5.1735885625	4.9231405	4.705945625
hsa_circ_0056536	8.296031875	8.0915821875	8.188849625	8.3002845	8.095742625	8.67208275	9.08064725	9.077006125
hsa_circ_0002291	8.1282885625	8.109843375	8.1862679375	6.940116375	7.7730085	8.707243625	8.603376	8.78791475
hsa_circ_0056548	8.051164125	8.22111375	7.6824038125	7.7745786875	9.21145125	9.0396181875	8.6795485625	10.290316
hsa_circ_0056550	6.822249625	5.755932375	6.315505	5.59102225	8.781689	8.02415175	7.5683395	9.2114001875
hsa_circ_0001070	11.39028375	10.3487366875	11.075027625	11.63037425	10.4915375	11.851776375	11.622506625	10.6051218125
hsa_circ_0056586	8.253593625	7.952362625	7.7856529375	7.80361875	7.82722525	8.7124454375	8.331282	7.271111125
hsa_circ_0002981	8.366604	7.9627578125	7.55890175	7.21058525	9.265338625	8.90556525	8.712965625	8.5416525
hsa_circ_0001072	12.51266225	11.734201125	10.83502825	11.20958	8.9533525	12.4133965	12.311450125	10.1628365
hsa_circ_0001073	12.866537625	11.801753625	11.7733885	10.835618625	10.150497125	13.535973	12.55222275	11.94414425
hsa_circ_0001074	12.952729375	12.16523675	11.84535175	9.971942875	9.9222085625	13.00822675	12.591740125	11.627264875
hsa_circ_0056754	13.232365625	13.445829625	13.864938	13.515686125	13.740669875	12.238918125	13.486653125	13.93333175
hsa_circ_0004955	16.285651625	16.336053625	15.979638125	16.405166	15.463240875	15.277313625	16.214875	15.95181775
hsa_circ_0006870	8.9350638125	7.9705910625	8.817056625	9.38309575	10.5546445	9.748726125	8.9261515625	10.188184875
hsa_circ_0056790	7.09289975	7.213706875	6.73674925	8.503067	9.265338625	7.320076	6.795352	8.393048
hsa_circ_0008010	7.106471375	6.6613361875	6.272563	6.91431725	5.924423875	6.692566625	6.28696	5.714849
hsa_circ_0056856	10.963746125	12.05642225	9.83021425	11.29141425	5.300387125	5.955791	8.779392375	5.04283475
hsa_circ_0005227	10.066243875	9.5892495	9.896028125	8.8036545	8.921493375	10.3589505	10.533680875	9.9305375
hsa_circ_0003339	5.260651625	5.46228375	5.633850125	5.904149375	5.879298375	5.469816375	5.336561	5.59514875
hsa_circ_0056898	9.0998845	5.955791	7.456070125	8.404570125	7.9549035	9.61214075	7.616580125	8.267167625
hsa_circ_0001079	10.3079943125	9.265338625	9.12565425	8.13513275	8.062377	10.2468513125	10.01501675	8.716844
hsa_circ_0056942	8.6524873125	8.64976725	8.785913625	7.92664575	7.45985775	7.074931875	8.354121875	8.254552875
hsa_circ_0007024	10.636818625	10.9918925	10.961573	10.3941761875	13.359454875	10.108138625	10.666665375	11.169599625
hsa_circ_0056958	9.375878375	8.76251475	9.69542775	10.0712804375	8.79212225	9.921779625	9.323502125	9.356554125
hsa_circ_0001080	7.09289975	6.410013	7.0752738125	5.9768865	5.900488375	7.679337125	6.76267075	6.543715625
hsa_circ_0002377	7.41206825	7.02163625	7.57247325	6.347737375	5.9562475625	8.101979875	7.53880225	6.7466354375
hsa_circ_0057037	6.93883625	7.952362625	6.82326075	7.56464375	6.496453625	6.181254625	6.747201125	6.14222175
hsa_circ_0005904	8.051164125	8.06042425	8.104871875	8.4624998125	7.947577375	9.1069133125	8.68696275	8.198356625
hsa_circ_0001081	8.56394325	8.7867814375	7.888227375	9.6850168125	7.45985775	7.79943	8.38205975	7.174616875
hsa_circ_0008032	9.05389025	9.0262725	7.60108775	7.289971875	7.745739375	9.656217125	9.167558375	8.107608
hsa_circ_0057072	5.519450625	5.3460485	5.438980625	5.942823	9.3775891875	7.533027375	6.178187125	7.898299625
hsa_circ_0006532	6.703573375	5.878179375	5.878179375	5.69586025	8.7958491875	8.61260275	6.9392173125	8.4553964375
hsa_circ_0057104	9.4915283125	9.2996369375	7.1938405625	8.174010125	10.15581975	10.7903213125	10.0838945625	9.950436375
hsa_circ_0057105	9.4467791875	9.223475	7.855955875	8.817056625	9.518082625	11.013390625	10.194961375	9.72020025
hsa_circ_0006006	9.3258441875	9.034343875	7.2384455	8.0111611875	9.76176575	10.7950755	9.9763525	10.254984
hsa_circ_0002642	8.3055985	6.8480415	6.87628325	5.875558375	9.438163	9.0520845625	9.1742754375	8.831382375
hsa_circ_0007941	7.29856125	7.16838575	6.91193075	6.5130465	6.250457	7.3059395	7.57228875	6.397832625
hsa_circ_0007967	10.39372075	8.438459125	9.28910425	9.169127125	9.75385175	10.914989625	10.424415	10.38469975
hsa_circ_0057163	9.138581875	7.8508425	8.790343625	8.289471125	7.8167695	10.0889269375	8.91073425	8.7555539375
hsa_circ_0057168	9.0690815	7.061602625	8.0978991875	6.6879655625	12.203852625	9.50469675	8.87483325	11.017006625
hsa_circ_0004305	8.2199185	6.5778665	8.14860825	8.2287394375	7.4655265625	9.69255975	8.245942	7.6041133125
hsa_circ_0057214	6.947367625	7.33828875	7.4882686875	8.0111611875	6.933063625	7.508134375	6.8056205	6.61647175
hsa_circ_0057234	6.0319645	5.777194625	6.25124325	6.377159375	7.48059	6.061666	5.931905125	7.3217835
hsa_circ_0057261	8.55391425	8.866788125	8.4986935	8.262905375	9.955547375	8.58853525	8.064074375	9.505447
hsa_circ_0057283	6.39867525	6.291563	5.782313	7.033360875	9.412286	7.1638826875	6.07571875	8.394903
hsa_circ_0057289	7.8103660625	7.55786825	8.062377	7.7460045	10.78995325	8.310943125	7.838070875	10.856969375
hsa_circ_0004820	9.7868414375	8.1612765	8.6538071875	7.90295425	8.95021775	8.828086375	9.83021425	9.16007125
hsa_circ_0057298	7.864780625	7.5174199375	7.755293625	7.242752125	7.2189226875	9.3061275	8.42905225	8.4874515625
hsa_circ_0057319	7.220556125	6.8480415	6.917729375	7.193037	9.1472738125	7.500790125	7.42108175	9.1325989375
hsa_circ_0057328	7.9866735	8.66201475	8.7481988125	8.9677123125	8.92105625	6.8206375	7.40170325	7.65692825
hsa_circ_0003353	9.2925554375	8.347043625	8.91966075	8.732526875	10.195946125	10.4791475	8.710654125	11.251475
hsa_circ_0057462	8.225622875	8.878081125	7.445165625	6.563729375	7.7959025	8.109843375	8.2661343125	8.166086875
hsa_circ_0001083	7.292240875	6.77903725	7.500477125	6.4860225	5.80812675	8.891447875	7.7673335	8.1107175
hsa_circ_0002024	8.3744854375	7.4345983125	7.650788125	8.689661625	6.895805875	10.071799	8.951580125	7.574923625
hsa_circ_0057521	12.250974875	10.853915875	11.723279	10.696359625	11.755180625	12.250974875	10.7402261875	13.359454875
hsa_circ_0057551	7.9441725	7.14667025	8.069898125	8.0571414375	10.225102875	9.360890125	8.471568375	10.77016375
hsa_circ_0057552	6.866365875	7.72849775	7.779599125	7.12836425	8.3225875	7.095918125	7.051797	8.354599
hsa_circ_0057553	6.06547975	6.1690366875	6.401195	6.7389345	7.471767125	6.4272275	6.501305375	7.967148
hsa_circ_0057582	7.800356625	7.090633375	8.012522375	6.785290375	9.3899445	9.76176575	9.40076075	9.57225025
hsa_circ_0057588	6.5840075	5.482283	6.785290375	5.59102225	7.004942125	8.1107175	8.3512775	7.79633925
hsa_circ_0057608	6.4860225	6.118568	6.5266895	7.260037	4.962912	8.08825675	6.1890275	6.181254625
hsa_circ_0057684	5.630902875	5.296056125	5.633850125	6.6879655625	5.9760165	5.5501891875	5.10093875	5.874561375
hsa_circ_0007422	10.040532125	9.678939875	9.02875925	10.456699375	8.0660993125	10.831277125	10.942762375	10.332767125
hsa_circ_0008928	8.104871875	6.8618371875	7.55517125	8.9739480625	7.907690125	9.631837625	8.70642025	8.4452555
hsa_circ_0057691	9.6491245	10.295069625	10.90173425	10.6813735	10.013895625	10.0141625	9.6893995	9.971942875
hsa_circ_0003915	9.845845	9.3769150625	8.783125375	10.0848135625	7.72585425	10.72182	10.81804225	10.0006874375
hsa_circ_0004757	14.509729375	14.048295625	14.756529625	14.093051625	13.4378425	13.618388875	14.253092125	14.062472
hsa_circ_0002867	14.599107375	14.270721375	14.887213625	14.152732625	13.535973	13.864938	14.32451425	14.131162375
hsa_circ_0003071	9.10589925	8.8500074375	8.64129575	8.689661625	11.091247625	10.30479875	9.814488875	9.97971175
hsa_circ_0057703	8.09748725	7.05035275	7.83125825	7.720686625	12.42865675	9.23313875	8.86182425	11.309597875
hsa_circ_0004001	11.7567515	11.2112745	11.035992625	9.594819625	8.58512975	11.7290405	11.824783625	10.5546445
hsa_circ_0001092	13.46088175	13.10719775	12.332102875	12.385824375	9.517149375	14.152732625	14.062472	12.332102875
hsa_circ_0003218	12.48727525	11.545777375	11.6617165	11.591535125	11.710771375	12.25727325	12.547734125	11.898007375
hsa_circ_0057805	9.21968975	9.6259106875	11.041343875	9.1128833125	10.755348625	9.06530875	9.236570875	10.3163905
hsa_circ_0003747	9.1956115625	8.08712625	9.12235375	9.2409435625	7.94974075	10.03223425	9.5427865	8.986742375
hsa_circ_0005307	8.3960136875	9.093616875	9.1069133125	8.8297841875	8.310943125	8.180410625	8.11205725	8.7335530625
hsa_circ_0004575	8.584639125	8.66201475	8.703023375	8.51101875	8.262905375	8.148031875	8.035115375	6.9702768125
hsa_circ_0057953	7.2289205	6.73705525	6.58297075	6.0089925	8.7840695	7.347803875	7.501903625	7.957716875
hsa_circ_0001095	10.18664625	8.9391028125	9.691920625	10.0010185	7.685264125	10.50538575	10.5448058125	8.103655
hsa_circ_0057980	7.5491626875	7.590393	6.7909525	7.242752125	8.67924975	7.9297325625	7.8850545	8.12976875
hsa_circ_0058010	9.028916875	6.725349125	8.4817885	10.1058801875	8.61421025	10.81449775	8.92817475	9.596417875
hsa_circ_0008459	9.9636059375	7.26968925	9.72606975	9.772624125	8.4784964375	11.751797375	10.090520375	9.5463933125
hsa_circ_0058036	6.04516275	5.9024944375	5.237366125	5.66356075	5.900488375	5.300387125	6.826166875	5.841199
hsa_circ_0058048	7.9855071875	7.66422175	8.3094566875	7.622454	9.26893425	9.8736675	9.04182575	9.365999125
hsa_circ_0058049	7.5838805	6.8480415	7.40326775	6.91431725	6.82326075	9.2070595625	8.896438	9.505447
hsa_circ_0001098	8.8421606875	7.87889625	8.25720125	7.357945875	7.841471375	10.689875375	10.033257	10.710481
hsa_circ_0058050	9.205081625	8.300806625	8.656795	8.0290643125	8.09806225	11.096700375	10.480416875	11.21986325
hsa_circ_0058051	9.47237825	8.686837125	8.794424875	8.3411338125	8.331021875	11.570472375	10.83502825	11.47134175
hsa_circ_0001099	9.3101595	9.540582875	8.754680625	7.12836425	8.189159	10.96082925	10.451702625	10.6143365
hsa_circ_0058055	8.095576375	7.02163625	6.8206375	7.322086125	7.5846493125	10.2124535	8.8194661875	10.50321575
